run_name,eval_csv_name,data_idx,std_speed,max_speed,heading_change_per_sec,mean_acceleration,ml_ade_log
full_trainval_12ep_1seed,eval_epoch_12.csv,19695,0.0708640807025205,1.6274950076727548,12.188860962553164,-0.0236660010230436,0.5313107997971456
full_trainval_12ep_1seed,eval_epoch_12.csv,10147,0.100246160890699,1.854034519635539,6.434078916539703,-0.034933748388038,0.844263198733982
full_trainval_12ep_1seed,eval_epoch_12.csv,26633,0.0351320248254617,0.1700000000001637,72.43209531679194,-0.0226666666666884,0.061630025251138906
full_trainval_12ep_1seed,eval_epoch_12.csv,24816,0.0552017705381084,0.204401565551949,1.8727210954705398,-0.0096332756630426,0.15588873860037886
full_trainval_12ep_1seed,eval_epoch_12.csv,12193,0.1544745418645007,1.2343419299366516,6.089521038062939,-0.053116287427983,0.4087707559192879
full_trainval_12ep_1seed,eval_epoch_12.csv,2149,0.0282090914001385,0.0729931503634225,41.91627595810445,-0.0025157283018383,0.08516834066885776
full_trainval_12ep_1seed,eval_epoch_12.csv,12252,0.1912359012657366,0.5599178511174439,60.9073778166781,-0.0714115734661587,0.08482112957331643
full_trainval_12ep_1seed,eval_epoch_12.csv,12235,0.1085460472475131,1.5077731924927729,8.942852178170737,-0.0480016898693792,0.4109090549536054
full_trainval_12ep_1seed,eval_epoch_12.csv,24065,0.1488139430984958,0.5023982484046225,74.68482405450001,0.0649555602923663,0.19828037144750704
full_trainval_12ep_1seed,eval_epoch_12.csv,9616,0.2109586761716894,1.0120810244243383,8.509983044950548,-0.0765093722410861,0.5025948820730236
full_trainval_12ep_1seed,eval_epoch_12.csv,11032,0.033365723868108,1.373119077137716,0.5397757477224715,0.0174360124825553,0.11968785371510615
full_trainval_12ep_1seed,eval_epoch_12.csv,24882,0.0871302808587521,1.3714459522707405,4.697223958897784,0.0065542424267511,0.75528570774098
full_trainval_12ep_1seed,eval_epoch_12.csv,10543,0.2662895702495835,0.7898404902257515,63.21145051102593,0.1041806945134975,0.33377144426936417
full_trainval_12ep_1seed,eval_epoch_12.csv,9232,0.0383671272190436,1.3491167480986737,1.2493577967495353,-0.0107848050568433,0.06416287473964767
full_trainval_12ep_1seed,eval_epoch_12.csv,12983,0.1729358809845169,1.7870926109186416,16.675946187975278,-0.0089117193404898,0.43034604976426943
full_trainval_12ep_1seed,eval_epoch_12.csv,13662,0.0088467494266134,1.624472837569497,1.162835307480246,0.0027293560561234,0.1134398566909031
full_trainval_12ep_1seed,eval_epoch_12.csv,6970,0.1615194763502532,1.754144805881353,1.0843475518582297,0.004562250226761,0.19549215701866796
full_trainval_12ep_1seed,eval_epoch_12.csv,7139,0.1552257162579157,1.7144246848431717,3.004941032722097,-0.0305124840068849,0.3288609564234924
full_trainval_12ep_1seed,eval_epoch_12.csv,6042,0.0438129105946761,1.8535587392905104,7.644181265160216,0.0048768969406607,0.6994725245985774
full_trainval_12ep_1seed,eval_epoch_12.csv,5865,0.0390748066161491,1.5756877863332457,4.572899739360605,-0.0104328257764734,0.1705206541067754
full_trainval_12ep_1seed,eval_epoch_12.csv,24514,0.0680861184423524,0.2307552816297093,23.605560954817957,-0.019189614432673,0.16239158128117873
full_trainval_12ep_1seed,eval_epoch_12.csv,5436,0.4120157558956209,1.043049375628975,1.5988205190506903,0.1279050412351391,0.646519303084294
full_trainval_12ep_1seed,eval_epoch_12.csv,2399,0.0,0.0,0.0,0.0,0.025978887683038982
full_trainval_12ep_1seed,eval_epoch_12.csv,25220,0.1491948055224486,0.9998979947974598,14.153564125682795,0.0190378864993939,0.8372689159216601
full_trainval_12ep_1seed,eval_epoch_12.csv,16961,0.1423040787387896,0.5626508686566476,1.5083195134155576,0.031476103544825,0.9443927498599339
full_trainval_12ep_1seed,eval_epoch_12.csv,16570,0.2643611730204813,2.04092626030422,4.649815627564919,0.0583947432563075,0.5153026128158193
full_trainval_12ep_1seed,eval_epoch_12.csv,20564,0.0654568181676053,1.0056042959336433,6.780996759024971,0.0008391429837548,0.07973624470219816
full_trainval_12ep_1seed,eval_epoch_12.csv,9668,0.0968789473461735,1.552264152778008,0.9306672924952254,-0.0473300367001283,0.07287761166268299
full_trainval_12ep_1seed,eval_epoch_12.csv,25810,0.165495667251733,1.3443347797330198,22.443739879453705,0.0024609188360999,1.1583932073795093
full_trainval_12ep_1seed,eval_epoch_12.csv,17111,0.1367123587492485,1.89095742945211,5.615935577493046,0.021293160364336,0.5820296413958327
full_trainval_12ep_1seed,eval_epoch_12.csv,18855,0.13072102024468,1.498005340444701,13.696550264423454,0.0367843462691363,0.4747149670974609
full_trainval_12ep_1seed,eval_epoch_12.csv,3030,0.0603841525114504,0.1566269453190847,48.85770569900501,0.0014728397813066,0.09142883067679512
full_trainval_12ep_1seed,eval_epoch_12.csv,12601,0.0618739737140373,0.2505034929898745,75.58337464611631,0.0109949483349571,0.06380885805892396
full_trainval_12ep_1seed,eval_epoch_12.csv,24351,0.4750716410783759,1.2912629476601092,27.739066246498435,0.1225425932796415,1.0049285129010215
full_trainval_12ep_1seed,eval_epoch_12.csv,22167,0.1951088477219846,1.9137032162798997,6.100708556156764,-0.0259056922378454,0.6762009878651726
full_trainval_12ep_1seed,eval_epoch_12.csv,24949,0.0,0.0,0.0,0.0,0.016482839417663278
full_trainval_12ep_1seed,eval_epoch_12.csv,13767,0.0800165509422495,1.639355971105826,12.233459703195763,-0.0166163812047889,1.1383482597183416
full_trainval_12ep_1seed,eval_epoch_12.csv,7825,0.0853497417506807,0.285797130846341,37.13561549998343,0.0,0.08200318736896615
full_trainval_12ep_1seed,eval_epoch_12.csv,19273,0.2836999866952669,0.8115294202924965,35.11517892224382,-0.0898348665997303,0.8760847006907854
full_trainval_12ep_1seed,eval_epoch_12.csv,22257,0.0619023978056709,0.2416278129686986,25.781308105371306,-0.0035620279106795,0.3347766485905581
full_trainval_12ep_1seed,eval_epoch_12.csv,8095,0.5992849679819473,1.8305551070645611,112.36591445182235,0.2075716957797712,1.0692401098302482
full_trainval_12ep_1seed,eval_epoch_12.csv,20164,0.1586095663968107,1.448447444680314,1.242510670360806,0.0220159346891541,0.3422377497598461
full_trainval_12ep_1seed,eval_epoch_12.csv,19747,0.1992188632509041,1.078313498014344,6.0302395393889165,-0.0334273765280443,0.23639820025934574
full_trainval_12ep_1seed,eval_epoch_12.csv,21286,0.2401933031442349,1.0494836825791451,3.163196743265505,0.0125934820944722,0.3669196719064125
full_trainval_12ep_1seed,eval_epoch_12.csv,1774,0.1069044571197124,1.5255490814785246,6.585024172444919,0.0036864009544513,0.36076238662317806
full_trainval_12ep_1seed,eval_epoch_12.csv,3337,0.1034227179938733,1.663640586184168,2.107274765789253,0.0023992872321733,0.2120903890504601
full_trainval_12ep_1seed,eval_epoch_12.csv,15517,0.5982946967706164,1.4962152251597438,10.939098891632193,0.1921390357684304,0.7024403366672413
full_trainval_12ep_1seed,eval_epoch_12.csv,21857,0.1287979440182485,1.4405693318963502,2.629344566298077,-0.0481346883474004,0.2569225602531074
full_trainval_12ep_1seed,eval_epoch_12.csv,9990,0.0009243152252273,1.2026653732441703,0.13133818231180672,2.222361127180624e-05,0.15005750572215332
full_trainval_12ep_1seed,eval_epoch_12.csv,3736,0.0858763329700832,1.353584869891705,10.172938415763895,0.0131352090305844,0.799038144132259
full_trainval_12ep_1seed,eval_epoch_12.csv,1106,0.1040592227836743,0.272154367960706,133.65310053250352,-0.0362872490614274,0.09897784985980146
full_trainval_12ep_1seed,eval_epoch_12.csv,13887,0.0414467594921635,1.4254655379909942,0.819631141141098,0.0131774731780112,0.04730595495951313
full_trainval_12ep_1seed,eval_epoch_12.csv,17988,0.1464244750203281,1.5645382705450397,4.078555151532987,0.0470020224606601,0.33292892469901325
full_trainval_12ep_1seed,eval_epoch_12.csv,14339,0.2622169891294922,1.1585525452043774,16.42385782305622,-0.0771972936666999,0.8080044650729847
full_trainval_12ep_1seed,eval_epoch_12.csv,8571,0.0,0.0,0.0,0.0,0.021014074830214592
full_trainval_12ep_1seed,eval_epoch_12.csv,18508,0.0577454399391996,0.7982906738777349,5.254443678596236,-0.0089028941666086,0.22756643415460429
